StringID,Type,x_normalized,y_normalized
D0,d,0.42857142857142855,0.4845360824742268
S0,f,0.42857142857142855,0.4845360824742268
S1,f,0.7428571428571429,0.5051546391752577
S2,f,0.9047619047619048,0.5360824742268041
S3,f,0.5714285714285714,0.7835051546391752
S4,f,0.7047619047619048,0.8865979381443299
S5,f,0.3523809523809524,0.7938144329896907
S6,f,0.41904761904761906,0.9587628865979382
S7,f,0.26666666666666666,0.7938144329896907
S8,f,0.08571428571428572,0.8247422680412371
S9,f,0.21904761904761905,0.5670103092783505
S10,f,0.05714285714285714,0.5463917525773195
S11,f,0.17142857142857143,0.28865979381443296
S12,f,0.0,0.36082474226804123
S13,f,0.29523809523809524,0.35051546391752575
S14,f,0.3142857142857143,0.10309278350515463
S15,f,0.41904761904761906,0.28865979381443296
S16,f,0.5047619047619047,0.08247422680412371
S17,f,0.6095238095238096,0.14432989690721648
S18,f,0.7428571428571429,0.20618556701030927
S19,f,0.7523809523809524,0.29896907216494845
S20,f,0.9047619047619048,0.422680412371134
C1,c,0.47619047619047616,0.6701030927835051
C20,c,0.3333333333333333,0.4845360824742268
C41,c,0.38095238095238093,0.29896907216494845
C39,c,0.047619047619047616,0.4329896907216495
C9,c,0.4095238095238095,0.6907216494845361
C34,c,0.12380952380952381,0.4329896907216495
C99,c,0.5714285714285714,0.7938144329896907
C25,c,0.2857142857142857,0.5051546391752577
C2,c,0.47619047619047616,0.6907216494845361
C62,c,0.5238095238095238,0.32989690721649484
C7,c,0.42857142857142855,0.6494845360824743
C82,c,0.7619047619047619,0.5360824742268041
C43,c,0.3619047619047619,0.32989690721649484
C88,c,0.6666666666666666,0.5876288659793815
C46,c,0.3333333333333333,0.29896907216494845
C49,c,0.3142857142857143,0.32989690721649484
C84,c,0.7142857142857143,0.5670103092783505
C42,c,0.3619047619047619,0.29896907216494845
C86,c,0.6761904761904762,0.5360824742268041
C83,c,0.7333333333333333,0.5360824742268041
C45,c,0.3333333333333333,0.27835051546391754
C68,c,0.47619047619047616,0.27835051546391754
C35,c,0.09523809523809523,0.32989690721649484
C18,c,0.19047619047619047,0.7422680412371134
C91,c,0.6190476190476191,0.5876288659793815
