StringID,Type,x_normalized,y_normalized
D0,d,0.42857142857142855,0.4845360824742268
S0,f,0.42857142857142855,0.4845360824742268
S1,f,0.7428571428571429,0.5051546391752577
S2,f,0.9047619047619048,0.5360824742268041
S3,f,0.5714285714285714,0.7835051546391752
S4,f,0.7047619047619048,0.8865979381443299
S5,f,0.3523809523809524,0.7938144329896907
S6,f,0.41904761904761906,0.9587628865979382
S7,f,0.26666666666666666,0.7938144329896907
S8,f,0.08571428571428572,0.8247422680412371
S9,f,0.21904761904761905,0.5670103092783505
S10,f,0.05714285714285714,0.5463917525773195
S11,f,0.17142857142857143,0.28865979381443296
S12,f,0.0,0.36082474226804123
S13,f,0.29523809523809524,0.35051546391752575
S14,f,0.3142857142857143,0.10309278350515463
S15,f,0.41904761904761906,0.28865979381443296
S16,f,0.5047619047619047,0.08247422680412371
S17,f,0.6095238095238096,0.14432989690721648
S18,f,0.7428571428571429,0.20618556701030927
S19,f,0.7523809523809524,0.29896907216494845
S20,f,0.9047619047619048,0.422680412371134
C56,c,0.5238095238095238,0.32989690721649484
C97,c,0.08571428571428572,0.15463917525773196
C35,c,0.6857142857142857,0.845360824742268
C27,c,0.9523809523809523,0.32989690721649484
C54,c,0.5714285714285714,0.5876288659793815
C88,c,0.2761904761904762,0.5670103092783505
C33,c,0.8571428571428571,0.2268041237113402
C62,c,0.6666666666666666,0.32989690721649484
C71,c,0.6666666666666666,0.5360824742268041
C70,c,0.38095238095238093,0.6804123711340206
C42,c,0.5714285714285714,0.7938144329896907
C98,c,0.29523809523809524,0.5051546391752577
C61,c,0.47619047619047616,0.6391752577319587
C44,c,0.5714285714285714,0.8144329896907216
C64,c,0.47619047619047616,0.27835051546391754
C21,c,0.42857142857142855,0.020618556701030927
C99,c,0.29523809523809524,0.32989690721649484
C15,c,0.06666666666666667,0.38144329896907214
C3,c,0.2571428571428571,0.845360824742268
C85,c,0.6476190476190476,0.20618556701030927
C36,c,0.6666666666666666,0.845360824742268
C80,c,0.49523809523809526,0.4536082474226804
C83,c,0.4,0.28865979381443296
C84,c,0.5904761904761905,0.26804123711340205
C46,c,0.21904761904761905,0.7938144329896907
