StringID,Type,x_normalized,y_normalized
D0,d,0.38095238095238093,0.32989690721649484
S0,f,0.38095238095238093,0.32989690721649484
S1,f,0.6285714285714286,0.35051546391752575
S2,f,0.7523809523809524,0.3711340206185567
S3,f,0.49523809523809526,0.5567010309278351
S4,f,0.5904761904761905,0.6391752577319587
S5,f,0.3238095238095238,0.5773195876288659
S6,f,0.37142857142857144,0.7010309278350515
S7,f,0.2571428571428571,0.5670103092783505
S8,f,0.11428571428571428,0.5979381443298969
S9,f,0.21904761904761905,0.3917525773195876
S10,f,0.09523809523809523,0.3711340206185567
S11,f,0.18095238095238095,0.17525773195876287
S12,f,0.047619047619047616,0.23711340206185566
S13,f,0.2761904761904762,0.2268041237113402
S14,f,0.29523809523809524,0.030927835051546393
S15,f,0.37142857142857144,0.17525773195876287
S16,f,0.4380952380952381,0.020618556701030927
S17,f,0.5238095238095238,0.061855670103092786
S18,f,0.6285714285714286,0.1134020618556701
S19,f,0.638095238095238,0.18556701030927836
S20,f,0.7523809523809524,0.27835051546391754
C50,c,0.49523809523809526,0.4536082474226804
C99,c,0.23809523809523808,0.23711340206185566
C5,c,0.19047619047619047,0.27835051546391754
C16,c,0.14285714285714285,0.17525773195876287
C30,c,0.42857142857142855,0.5876288659793815
C18,c,0.23809523809523808,0.38144329896907214
C71,c,0.5904761904761905,0.6701030927835051
C56,c,0.5523809523809524,0.09278350515463918
C29,c,0.6571428571428571,0.4020618556701031
C28,c,0.4380952380952381,0.35051546391752575
C39,c,0.6190476190476191,0.09278350515463918
C89,c,0.29523809523809524,0.32989690721649484
C79,c,0.5904761904761905,0.4639175257731959
C20,c,0.47619047619047616,0.6391752577319587
C14,c,0.19047619047619047,0.07216494845360824
C96,c,0.2571428571428571,0.24742268041237114
C55,c,0.6476190476190476,0.20618556701030927
C60,c,0.20952380952380953,0.31958762886597936
C61,c,0.1619047619047619,0.21649484536082475
C63,c,0.3047619047619048,0.6804123711340206
C91,c,0.19047619047619047,0.16494845360824742
C94,c,0.29523809523809524,0.24742268041237114
C65,c,0.638095238095238,0.7628865979381443
C27,c,0.38095238095238093,0.38144329896907214
C2,c,0.38095238095238093,0.14432989690721648
C67,c,0.6857142857142857,0.020618556701030927
C95,c,0.2857142857142857,0.21649484536082475
C12,c,0.5238095238095238,0.32989690721649484
C78,c,0.6285714285714286,0.5051546391752577
C100,c,0.21904761904761905,0.15463917525773196
C58,c,0.3904761904761905,0.23711340206185566
C57,c,0.3523809523809524,0.09278350515463918
C53,c,0.4,0.28865979381443296
C83,c,0.18095238095238095,0.35051546391752575
C92,c,0.2571428571428571,0.1958762886597938
C38,c,0.09523809523809523,0.020618556701030927
C52,c,0.3047619047619048,0.41237113402061853
C64,c,0.19047619047619047,0.7628865979381443
C43,c,0.26666666666666666,0.0
C75,c,0.5142857142857142,0.08247422680412371
C21,c,0.47619047619047616,0.17525773195876287
C70,c,0.4,0.5463917525773195
C81,c,0.5714285714285714,0.5257731958762887
C26,c,0.47619047619047616,0.27835051546391754
C41,c,0.44761904761904764,0.041237113402061855
C68,c,0.580952380952381,0.3711340206185567
C11,c,0.23809523809523808,0.6391752577319587
C51,c,0.5142857142857142,0.5670103092783505
C15,c,0.3333333333333333,0.020618556701030927
C86,c,0.08571428571428572,0.15463917525773196
