StringID,Type,x_normalized,y_normalized
D0,d,0.42857142857142855,0.4845360824742268
S0,f,0.42857142857142855,0.4845360824742268
S1,f,0.7428571428571429,0.5051546391752577
S2,f,0.9047619047619048,0.5360824742268041
S3,f,0.5714285714285714,0.7835051546391752
S4,f,0.7047619047619048,0.8865979381443299
S5,f,0.3523809523809524,0.7938144329896907
S6,f,0.41904761904761906,0.9587628865979382
S7,f,0.26666666666666666,0.7938144329896907
S8,f,0.08571428571428572,0.8247422680412371
S9,f,0.21904761904761905,0.5670103092783505
S10,f,0.05714285714285714,0.5463917525773195
S11,f,0.17142857142857143,0.28865979381443296
S12,f,0.0,0.36082474226804123
S13,f,0.29523809523809524,0.35051546391752575
S14,f,0.3142857142857143,0.10309278350515463
S15,f,0.41904761904761906,0.28865979381443296
S16,f,0.5047619047619047,0.08247422680412371
S17,f,0.6095238095238096,0.14432989690721648
S18,f,0.7428571428571429,0.20618556701030927
S19,f,0.7523809523809524,0.29896907216494845
S20,f,0.9047619047619048,0.422680412371134
C58,c,0.4095238095238095,0.020618556701030927
C5,c,0.44761904761904764,0.6391752577319587
C39,c,0.047619047619047616,0.4329896907216495
C60,c,0.38095238095238093,0.020618556701030927
C54,c,0.44761904761904764,0.07216494845360824
C25,c,0.2571428571428571,0.6494845360824743
C31,c,0.14285714285714285,0.32989690721649484
C43,c,0.3619047619047619,0.32989690721649484
C78,c,0.7904761904761904,0.38144329896907214
C44,c,0.3523809523809524,0.17525773195876287
C26,c,0.12380952380952381,0.6082474226804123
C50,c,0.29523809523809524,0.29896907216494845
C51,c,0.2857142857142857,0.27835051546391754
C7,c,0.6,0.6907216494845361
C9,c,0.3142857142857143,0.6907216494845361
C15,c,0.23809523809523808,0.7938144329896907
C30,c,0.23809523809523808,0.5360824742268041
C74,c,0.5523809523809524,0.32989690721649484
C77,c,0.7333333333333333,0.4329896907216495
C59,c,0.4095238095238095,0.07216494845360824
C12,c,0.2857142857142857,0.845360824742268
C99,c,0.5714285714285714,0.7938144329896907
C13,c,0.2571428571428571,0.7422680412371134
C84,c,0.7142857142857143,0.5670103092783505
C3,c,0.638095238095238,0.6804123711340206
C67,c,0.49523809523809526,0.38144329896907214
C33,c,0.12380952380952381,0.38144329896907214
C69,c,0.47619047619047616,0.32989690721649484
C41,c,0.38095238095238093,0.29896907216494845
C61,c,0.5238095238095238,0.27835051546391754
C52,c,0.2857142857142857,0.32989690721649484
C100,c,0.5714285714285714,0.845360824742268
C85,c,0.8666666666666667,0.44329896907216493
C71,c,0.9523809523809523,0.32989690721649484
C34,c,0.12380952380952381,0.4329896907216495
C17,c,0.21904761904761905,0.7422680412371134
C94,c,0.6666666666666666,0.8144329896907216
C4,c,0.6190476190476191,0.6494845360824743
C90,c,0.6190476190476191,0.5360824742268041
C98,c,0.6,0.7422680412371134
C96,c,0.638095238095238,0.38144329896907214
C75,c,0.47619047619047616,0.6391752577319587
C14,c,0.2571428571428571,0.845360824742268
C95,c,0.638095238095238,0.7938144329896907
C21,c,0.3333333333333333,0.5463917525773195
C38,c,0.047619047619047616,0.38144329896907214
C10,c,0.38095238095238093,0.6494845360824743
C57,c,0.4095238095238095,0.12371134020618557
C45,c,0.3333333333333333,0.27835051546391754
C1,c,0.5428571428571428,0.7422680412371134
