StringID,Type,x_normalized,y_normalized
D0,d,0.42857142857142855,0.4845360824742268
S0,f,0.42857142857142855,0.4845360824742268
S1,f,0.7428571428571429,0.5051546391752577
S2,f,0.9047619047619048,0.5360824742268041
S3,f,0.5714285714285714,0.7835051546391752
S4,f,0.7047619047619048,0.8865979381443299
S5,f,0.3523809523809524,0.7938144329896907
S6,f,0.41904761904761906,0.9587628865979382
S7,f,0.26666666666666666,0.7938144329896907
S8,f,0.08571428571428572,0.8247422680412371
S9,f,0.21904761904761905,0.5670103092783505
S10,f,0.05714285714285714,0.5463917525773195
S11,f,0.17142857142857143,0.28865979381443296
S12,f,0.0,0.36082474226804123
S13,f,0.29523809523809524,0.35051546391752575
S14,f,0.3142857142857143,0.10309278350515463
S15,f,0.41904761904761906,0.28865979381443296
S16,f,0.5047619047619047,0.08247422680412371
S17,f,0.6095238095238096,0.14432989690721648
S18,f,0.7428571428571429,0.20618556701030927
S19,f,0.7523809523809524,0.29896907216494845
S20,f,0.9047619047619048,0.422680412371134
C13,c,0.2571428571428571,0.7422680412371134
C11,c,0.38095238095238093,0.6804123711340206
C62,c,0.5238095238095238,0.32989690721649484
C75,c,0.47619047619047616,0.6391752577319587
C61,c,0.5238095238095238,0.27835051546391754
C25,c,0.2571428571428571,0.6494845360824743
C95,c,0.638095238095238,0.7938144329896907
C78,c,0.7904761904761904,0.38144329896907214
C100,c,0.5714285714285714,0.845360824742268
C33,c,0.12380952380952381,0.38144329896907214
C80,c,0.8571428571428571,0.2268041237113402
C36,c,0.09523809523809523,0.4329896907216495
C10,c,0.38095238095238093,0.6494845360824743
C55,c,0.44761904761904764,0.12371134020618557
C64,c,0.5047619047619047,0.27835051546391754
C9,c,0.3142857142857143,0.6907216494845361
C81,c,0.8571428571428571,0.32989690721649484
C49,c,0.5047619047619047,0.17525773195876287
C45,c,0.3333333333333333,0.27835051546391754
C93,c,0.44761904761904764,0.5670103092783505
C34,c,0.12380952380952381,0.4329896907216495
C40,c,0.3904761904761905,0.15463917525773196
C96,c,0.638095238095238,0.38144329896907214
C50,c,0.29523809523809524,0.29896907216494845
C77,c,0.7333333333333333,0.4329896907216495
C65,c,0.4666666666666667,0.2268041237113402
C87,c,0.6571428571428571,0.44329896907216493
C57,c,0.4095238095238095,0.12371134020618557
C82,c,0.7619047619047619,0.5360824742268041
C6,c,0.2,0.4020618556701031
C48,c,0.3904761904761905,0.38144329896907214
C17,c,0.21904761904761905,0.7422680412371134
C37,c,0.06666666666666667,0.38144329896907214
C29,c,0.23809523809523808,0.4845360824742268
C28,c,0.08571428571428572,0.5360824742268041
C89,c,0.580952380952381,0.6288659793814433
C69,c,0.47619047619047616,0.32989690721649484
C15,c,0.23809523809523808,0.7938144329896907
C24,c,0.2857142857142857,0.4845360824742268
C76,c,0.9047619047619048,0.32989690721649484
C39,c,0.047619047619047616,0.4329896907216495
C92,c,0.6857142857142857,0.845360824742268
C18,c,0.19047619047619047,0.7422680412371134
C32,c,0.14285714285714285,0.38144329896907214
C54,c,0.44761904761904764,0.07216494845360824
C56,c,0.42857142857142855,0.020618556701030927
C5,c,0.44761904761904764,0.6391752577319587
C66,c,0.49523809523809526,0.32989690721649484
C86,c,0.6761904761904762,0.5360824742268041
C27,c,0.26666666666666666,0.5051546391752577
